t,ax,ay,az,gx,gy,gz
22264, 0.65, -0.35, 0.70, 0.49, -0.42, 0.14
22265, 0.65, -0.35, 0.70, 0.63, -0.42, 0.28
22266, 0.65, -0.35, 0.70, 0.70, -0.70, 0.28
22267, 0.65, -0.35, 0.70, 0.77, -0.42, 0.28
22268, 0.65, -0.35, 0.70, 0.28, -0.91, 0.49
22269, 0.65, -0.35, 0.70, 0.56, -0.14, 0.35
22270, 0.64, -0.35, 0.70, 1.12, -0.63, 0.49
22271, 0.65, -0.35, 0.70, 1.33, -1.12, 0.84
22272, 0.64, -0.35, 0.70, 1.47, -1.12, 0.84
22273, 0.64, -0.35, 0.70, 1.40, -1.61, 0.63
