t,ax,ay,az,gx,gy,gz
31558, 0.61, -0.24, 0.78, 0.56, -0.70, 0.49
31559, 0.61, -0.24, 0.78, 0.56, -0.49, -0.07
31560, 0.60, -0.24, 0.78, 0.84, -0.28, -0.35
31561, 0.60, -0.24, 0.78, 1.05, -0.63, 0.07
31562, 0.60, -0.24, 0.78, 0.56, -0.70, 0.00
31563, 0.60, -0.24, 0.78, 0.49, -0.98, 0.49
31564, 0.60, -0.24, 0.78, 0.21, -1.68, 0.63
31565, 0.60, -0.24, 0.78, 0.21, -1.54, 0.42
31566, 0.61, -0.24, 0.78, 0.21, -1.47, 0.63
31567, 0.60, -0.24, 0.78, -0.21, -1.54, 0.77
31568, 0.60, -0.24, 0.78, -0.42, -1.47, 0.42
31569, 0.60, -0.23, 0.78, -0.28, -2.10, 0.14
31570, 0.60, -0.24, 0.79, -0.07, -1.89, 0.00
31571, 0.60, -0.24, 0.78, 0.00, -1.75, 0.35
31572, 0.61, -0.23, 0.78, -0.28, -1.68, -0.14
31573, 0.61, -0.24, 0.78, -0.49, -1.19, -0.14
31574, 0.60, -0.24, 0.79, 0.00, -0.91, -0.14
31575, 0.60, -0.24, 0.78, -0.28, -1.47, -0.14
31576, 0.60, -0.24, 0.78, -0.49, -1.47, 0.00
31577, 0.61, -0.23, 0.78, 0.07, -1.54, 0.00
31578, 0.60, -0.24, 0.78, -0.35, -1.12, -0.14
31579, 0.60, -0.24, 0.78, -0.07, -1.05, -0.21
31580, 0.61, -0.24, 0.78, -0.49, -0.70, -0.49
31581, 0.61, -0.24, 0.78, -0.77, -0.56, -0.84
31582, 0.61, -0.24, 0.79, -1.12, 0.07, -0.42
31583, 0.60, -0.24, 0.78, -0.84, -0.07, -0.49
31584, 0.60, -0.24, 0.79, -0.63, -0.28, -0.63
31585, 0.61, -0.24, 0.79, -0.63, -0.56, -0.49
31586, 0.60, -0.24, 0.78, -0.35, -0.42, -0.42
31587, 0.60, -0.24, 0.78, -0.28, -0.35, -0.49
31588, 0.60, -0.24, 0.78, -0.42, -0.35, -0.63
31589, 0.60, -0.24, 0.78, -0.49, -0.35, -0.49
31590, 0.61, -0.24, 0.78, -0.28, -0.14, -0.35
31591, 0.60, -0.24, 0.78, -0.56, -0.77, -0.35
31592, 0.60, -0.24, 0.78, -0.28, -1.19, -0.21
31593, 0.61, -0.24, 0.79, -0.07, -1.82, 0.00
31594, 0.61, -0.24, 0.79, 0.70, -0.70, 0.07
31595, 0.61, -0.24, 0.78, 0.70, -0.84, 0.63
31596, 0.60, -0.24, 0.78, 1.05, -0.35, 0.56
31597, 0.60, -0.24, 0.79, 0.70, -0.63, 0.49
31598, 0.60, -0.24, 0.79, 0.35, -0.56, 0.56
31599, 0.60, -0.24, 0.79, 0.49, -0.49, 0.21
31600, 0.60, -0.23, 0.79, 0.56, -0.49, -0.28
31601, 0.60, -0.24, 0.79, 0.98, -0.77, 0.07
31602, 0.60, -0.24, 0.79, 1.12, -0.84, 0.28
31603, 0.60, -0.24, 0.79, 0.70, -0.21, 0.21
31604, 0.60, -0.24, 0.79, 0.84, -0.42, 0.35
31605, 0.60, -0.24, 0.79, 0.56, -0.42, 0.56
31606, 0.60, -0.24, 0.78, 0.70, -0.63, 0.56
31607, 0.60, -0.24, 0.79, 0.77, -1.19, 0.49
31608, 0.60, -0.24, 0.78, 1.12, -1.40, 0.63
31609, 0.60, -0.24, 0.79, 1.05, -0.98, 0.56
